ltable_id,rtable_id,label,left_id,left_name,left_addr,left_city,left_phone,left_type,left_class,right_id,right_name,right_addr,right_city,right_phone,right_type,right_class,id
461,214,0,461,` cafe adriano ',' 3347 fillmore st. ',` san francisco ',415/474 -4180,italian,461,214,` trio cafe ',' 1870 fillmore st. ',` san francisco ',415-563-2248,american,749,433
108,214,0,108,` plumpjack cafe ',' 3201 fillmore st. ',` san francisco ',415/563 -4755,mediterranean,108,214,` trio cafe ',' 1870 fillmore st. ',` san francisco ',415-563-2248,american,749,434
54,272,1,54,pisces,'95 ave. a at 6th st. ',` new york ',212/260 -6660,seafood,54,272,pisces,'95 ave. a ',` new york city ',212-260-6660,seafood,54,435
8,226,1,8,granita,' 23725 w. malibu rd. ',malibu,310/456 -0488,californian,8,226,granita,' 23725 w. malibu rd. ',malibu,310-456-0488,californian,8,436
35,253,1,35,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35,253,` gotham bar & grill ','12 e. 12th st. ',` new york city ',212-620-4020,` american ( new ) ',35,437
10,228,1,10,` restaurant katsu ',' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,asian,10,228,katsu,' 1972 hillhurst ave. ',` los feliz ',213-665-1891,japanese,10,438
104,211,0,104,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,211,` swan oyster depot ',' 1517 polk st. ',` san francisco ',415-673-1101,seafood,746,439
104,322,1,104,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,322,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,440
463,322,0,463,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,322,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,441
463,202,0,463,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,202,` mario \ 's bohemian cigar store cafe ',' 2209 polk st. ',` san francisco ',415-776-8226,italian,737,442
463,217,0,463,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,217,` wa-ha-ka oaxaca mexican grill ',' 2141 polk st. ',` san francisco ',415-775-1055,mexican,752,443
150,91,0,150,` mon kee seafood restaurant ',' 679 n. spring st. ',` los angeles ',213/628 -6717,asian,147,91,` lombardi \ 's ','32 spring st. ',` new york city ',212-941-7994,pizza,625,444
486,321,0,486,` kabuto sushi ',' 5116 geary blvd. ',` san francisco ',415/752 -5652,asian,486,321,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103,445
480,321,0,480,` hong kong flower lounge ',' 5322 geary blvd. ',` san francisco ',415/668 -8998,asian,480,321,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103,446
522,321,0,522,` ton kiang ',' 3148 geary blvd. ',` san francisco ',415/752 -4440,asian,522,321,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103,447
60,84,0,60,` shun lee west ','43 w. 65th st. ',` new york ',212/371 -8844,asian,60,84,` john \ 's pizzeria ','48 w. 65th st. ',` new york city ',212-721-7001,pizza,618,448
240,84,0,240,ferrier,'29 e. 65th st. ',` new york ',212/772 -9000,french,238,84,` john \ 's pizzeria ','48 w. 65th st. ',` new york city ',212-721-7001,pizza,618,449
19,5,0,19,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19,5,` bernard \ 's ',' 515 s. olive st. ',` los angeles ',213-612-1580,continental,539,450
19,237,1,19,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19,237,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213-627-2300,` nuova cucina italian ',19,451
257,102,0,257,` gianni \ 's ','15 fulton st. ',` new york ',212/608 -7300,seafood,255,102,` patsy \ 's pizza ','19 old fulton st. ',brooklyn,718-858-4300,pizza,636,452
124,59,0,124,` california pizza kitchen ',' 207 s. beverly dr. ',` los angeles ',310/275 -1101,californian,121,59,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',310-859-8744,steakhouses,593,453
152,59,0,152,` nate \ ` n \ ' al \ 's ',' 414 n. beverly dr. ',` los angeles ',310/274 -0101,american,149,59,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',310-859-8744,steakhouses,593,454
439,129,0,439,feast,' 2411 w. sahara ave. ',` las vegas ',702/367 -2411,buffets,439,129,` mayflower cuisinier ',' 4750 w. sahara ave. ',` las vegas ',702-870-8432,chinese,663,455
441,129,0,441,` golden steer ',' 308 w. sahara ave. ',` las vegas ',702/384 -4470,` steak houses ',441,129,` mayflower cuisinier ',' 4750 w. sahara ave. ',` las vegas ',702-870-8432,chinese,663,456
155,22,0,155,orleans,' 11705 national blvd. ',` los angeles ',310/479 -4187,cajun,152,22,` indo cafe ',' 10428 1/2 national blvd. ',la,310-815-1290,indonesian,556,457
456,191,0,456,betelnut,' 2030 union st. ',` san francisco ',415/929 -8855,asian,456,191,` doidge \ 's ',' 2217 union st. ',` san francisco ',415-921-2149,american,726,458
17,235,1,17,` philippe \ 's the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17,235,` philippe the original ',' 1001 n. alameda st. ',chinatown,213-628-3781,cafeterias,17,459
307,254,0,307,` mavalli palace ','46 e. 29th st. ',` new york ',212/679 -5535,asian,306,254,` gramercy tavern ','42 e. 20th st. ',` new york city ',212-477-0777,` american ( new ) ',36,460
381,149,0,381,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,149,` cafe sunflower ',' 5975 roswell rd. ',atlanta,404-256-1675,` health food ',683,461
381,154,0,381,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,154,chopstix,' 4279 roswell rd. ',atlanta,404-255-4868,chinese,688,462
381,167,0,381,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,167,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-303-8201,spanish,701,463
78,296,1,78,` buckhead diner ',' 3073 piedmont road ',atlanta,404/262 -3336,american,78,296,` buckhead diner ',' 3073 piedmont rd. ',atlanta,404-262-3336,` american ( new ) ',78,464
2,220,1,2,` hotel bel-air ',' 701 stone canyon rd. ',` bel air ',310/472 -1211,californian,2,220,` bel-air hotel ',' 701 stone canyon rd. ',` bel air ',310-472-1211,californian,2,465
457,145,0,457,` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,145,` bistro the ','56 e. andrews dr. nw ',atlanta,404-231-5733,` french bistro ',679,466
53,271,1,53,picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,271,picholine,'35 w. 64th st. ',` new york city ',212-724-8585,mediterranean,53,467
64,282,1,64,` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',` new york ',212/315 -1726,mediterranean,64,282,` uncle nick \ 's ',' 747 ninth ave. ',` new york city ',212-245-7992,greek,64,468
176,192,0,176,' 9 jones street ',' 9 jones st. ',` new york ',212/989 -1220,american,173,192,` dottie \ 's true blue cafe ',' 522 jones st. ',` san francisco ',415-885-2767,diners,727,469
102,320,1,102,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/777 -9779,american,102,320,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,californian,102,470
255,95,0,255,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` new york ',212/961 -0574,mexican,253,95,` monsoon ( ny ) ',' 435 amsterdam ave. ',` new york city ',212-580-8686,thai,629,471
9,227,1,9,` grill on the alley ',' 9560 dayton way ',` los angeles ',310/276 -0615,american,9,227,` grill the ',' 9560 dayton way ',` beverly hills ',310-276-0615,` american ( traditional ) ',9,472
487,110,0,487,` katia \ 's ',' 600 5th ave. ',` san francisco ',415/668 -9292,'',487,110,` sylvia \ 's ',' 328 lenox ave. ',` new york city ',212-996-0660,southern/soul,644,473
13,231,1,13,` locanda veneta ',' 3rd st. ',` los angeles ',310/274 -1893,italian,13,231,` locanda veneta ',' 8638 w. third st. ',` los angeles ',310-274-1893,italian,13,474
283,115,0,283,` lanza restaurant ',' 168 1st ave. between 10th and 11th sts . ',` new york ',212/674 -7014,italian,282,115,` thailand restaurant ',' 106 bayard st. ',` new york city ',212-349-3132,thai,649,475
319,75,0,319,otabe,'68 e. 56th st. ',` new york ',212/223 -7575,asian,318,75,darbar,'44 w. 56th st. ',` new york city ',212-432-7227,indian,609,476
4,222,1,4,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,222,campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,californian,4,477
29,247,1,29,` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',` new york ',212/757 -2245,delicatessen,29,247,` carnegie deli ',' 854 seventh ave. ',` new york city ',212-757-2245,delis,29,478
459,74,0,459,bizou,' 598 fourth st. ',` san francisco ',415/543 -2222,french,459,74,` cucina di pesce ','87 e. fourth st. ',` new york city ',212-260-6800,seafood,608,479
