index,id,Song_Name,Artist_Name,Album_Name,Genre,Price,CopyRight,Time,Released,source,entity_id
52,2987,Blame ( feat . John Newman ) [ BURNS Remix ] Blame ( Remixes ) [ feat . John Newman ] - EP $ 1.29 2014 Sony Music Entertainment UK Limited 4:17 10-Nov-14,Calvin Harris,,"Dance , Music",,,,,0,250
140,368,"Get Free ( Andy C remix ) Electronic , Music , Dance , Rock , Electronica $ 1.29 2013 Secretly Canadian / Mad Decent 5:31",Major Lazer,Get Free - Single,,,,,27-Feb-13,0,251
183,6306,"Downside of Growing Up Maddie & Tae Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk $ 1.29 ‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records ) 28-Aug-15",,Start Here,,,,3:30,,0,252
84,6314,"Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) $ 1.29 ‰ ãÑ 2009 Downtown Music , LLC . 4:03",Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",,,,2009,0,253
182,2293,A+E ( feat . Kandaka Moore & Nikki Cislyn ) New Eyes $ 1.29 4:06 2-Jun-14,Clean Bandit,,"Dance , Music , Electronic , Classical , Classical Crossover , Rock , House , Electronica",,2014 Warner Music UK Limited,,,0,254
246,3618,"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08",Flo Rida,Mail On Sunday,,,,,,0,255
205,1194,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop $ 1.29 24-Nov-14",,Listen,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,,0,256
240,262,"VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15",,VHS,,,2015 KIDinaKORNER/Interscope Records,,,0,257
54,2809,"Otherside Remix ( Live ) Otherside Remix ( Live ) - Single Hip-Hop/Rap , Music 2011 Macklemore , LLC 31-Aug-11",Macklemore & Ryan Lewis,,,$ 0.99,,6:10,,0,258
5,4733,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP,Kaskade & Skrillex,,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",6:14,17-Apr-12,0,259
103,5130,"Money to Blow Birdman , Lil Wayne & Drake Pricele $ $ Hip-Hop/Rap , Music , Dirty South ‰ ãÑ 2009 Cash Money Records Inc. 4:18 23-Nov-09",,,,$ 1.29,,,,0,260
199,5146,"Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",Drake,Take Care ( Deluxe Version ),,,,3:28,15-Nov-11,0,261
34,3549,"Turn Around ( 5,4,3,2,1 ) [ AK Remix ] Turn Around ( 5,4,3,2,1 ) [ Remixes ] Dance,Music,Hip-Hop / Rap , Dirty South , Rap , Electronic $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 5:09",Flo Rida,,,,,,19-Apr-11,0,262
19,303,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,0,263
8,4056,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] 2:31 16-Jun-15,Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,0,264
25,2694,"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap Album Only 2015 300 Entertainment/RGF Productions",,Fetty Wap ( Deluxe ),,,,5:11,,0,265
264,3271,"Judas ( Royksopp 's 30 Pieces Remix ) Lady Gaga Pop , Music , Dance 2011 Interscope Records 21-Nov-11",,Born This Way ( The Remix ),,Album Only,,9:18,,0,266
248,2725,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 Entertainment/RGF Productions,Fetty Wap,,"Hip-Hop/Rap , Music , Rap",Album Only,,5:11,,0,267
47,10377,"Sweet Little Jesus Boy 3:04 August 17 , 2000",Kenny Rogers,Christmas Greetings,"Holiday , Christmas , Miscellaneous",$ 1.29,"( C ) 2000 Capitol Records , LLC",,,1,268
204,784,"Bad Blood Taylor Swift Pop 3:31 October 27 , 2014",,1989,,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",,,1,269
129,12106,"Dangerous ( feat . Sam Martin ) Dangerous ( feat . Sam Martin ) Dance & Electronic $ 1.29 2013 Howard Hersh October 6 , 2014",David Guetta,,,,,3:23,,1,270
139,38096,Love Needs A Holiday $ 0.99,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005",1,271
67,43699,"Change My Mind Take Me Home : Yearbook Edition $ 1.29 3:32 November 9 , 2012",One Direction,,Pop,,2008 Big Love,,,1,272
115,27480,"Lean On ( Piano Karaoke Accompaniment ) [ Original Key ] [ feat . MÌ ÷ ] Major Lazer , DJ Snake Miscellaneous",,Lean On ( Piano Karaoke Accompaniment ) [ feat . MÌü ],,$ 0.69,Sing as a star,3:14,"August 31 , 2015",1,273
10,41574,"Burning Bright ( Live From Washington State ) Somewhere In The Stratosphere Rock $ 1.29 April 18 , 2011",Shinedown,,,,( C ) 2005 MCA Nashville,3:53,,1,274
259,50063,"Miracle ( The Live Room ) $ 1.29 3:35 May 28 , 2013",Shinedown,The Warner Sound Live Room EP,Rock,,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,1,275
194,21508,"This Is How We Roll [ feat . Luke Bryan ] Here 's To The Good Times ... This Is How We Roll November 25 , 2013",Florida Georgia Line,,Country,$ 1.29,"( C ) 2013 Big Machine Label Group , LLC",3:40,,1,276
99,38107,"The Fear Of Being Alone ( Album Version ) Reba McEntire ( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",,Reba # 1 's,"Country , Contemporary Country",$ 1.29,,3:02,"November 22 , 2005",1,277
260,50060,Bully ( The Live Room ) Shinedown The Warner Sound Live Room EP Rock 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,,$ 1.29,,4:02,"May 28 , 2013",1,278
3,27989,"I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) David Guetta Listen ( Deluxe ) $ 1.29 2015 If Moving Your Mine November 24 , 2014",,,Dance & Electronic,,,3:08,,1,279
257,27519,Fly From The Inside Leave A Whisper Rock $ 1.29,Shinedown,,,,2015 Mad Decent,3:55,"May 27 , 2003",1,280
86,35775,"Party Rock Anthem ( Made Famous By Lmfao Feat Lauren Bennett & Goon Rock ) ( Karaoke Version ) International $ 0.89 ( c ) 2011 BGM Industrias del Disco S.A. ( Magenta Discos ) July 14 , 2011",Lmfao Feat Lauren Bennett & Goon Rock Karaoke Band,Party rock anthem ( Karaoke ),,,,4:24,,1,281
56,40453,"Voices ( Wookie Remix ) [ feat . Sasha Keable ] Disclosure Settle ( The Remixes ) Electronica , Dance & Electronic 5:33",,,,$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",,"December 16 , 2013",1,282
247,28164,"Dirty Rain ( Live in Cork ) Ryan Adams $ 0.99 4:24 July 2 , 2012",,Live After Deaf ( Collection ),"Folk , Rock",,2012 PAXAM RECORDS,,,1,283
4,7412,"Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:16 August 19 , 2014",Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,,,1,284
166,36946,"We Found Love David Guetta Dance & Electronic , House 2012 Blue Drum Records 3:35",,Pop for Your Weekend [ Explicit ],,$ 1.29,,,,1,285
245,53016,"Smoke ( Interlude ) [ Explicit ] VHS [ Explicit ] $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 0:24 June 30 , 2015",X Ambassadors,,Alternative Rock,,,,,1,286
209,30404,"Make It Bun Dem ( David Heartbreak Remix ) Make It Bun Dem After Hours EP Dance & Electronic $ 1.29 2015 RGK August 28 , 2012",Skrillex & Damian Jr Gong '' Marley '',,,,,3:29,,1,287
58,28356,"English Girls Approximately ( Live in London 2 ) Ryan Adams Live After Deaf ( London 2 ) Folk , Rock $ 0.99",,,,,2012 PAXAM RECORDS,5:08,"July 2 , 2012",1,288
22,22290,"One Way [ feat . Mic Righteous ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] Pop $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",,,,,,3:26,,1,289
36,29543,Love Me Like You Do ( Sax Instrumental Version ) Justin Ward Love Me Like You Do - Made Popular By Ellie Goulding Pop ( c ) 2015 Covered Records 3:16,,,,$ 0.89,,,,1,290
79,9483,"Omen [ feat . Sam Smith ] Disclosure $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 3:50",,Caracal ( Deluxe ),"Electronica , Dance & Electronic",,,,"September 25 , 2015",1,291
225,9508,"Moving Mountains [ feat . Brendan Reilly ] Disclosure Electronica , Dance & Electronic September 25 , 2015",,Caracal ( Deluxe ),,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:36,,1,292
14,55640,"Autonomy ( Lucky Date Mix ) Zedd Electronica , Dance & Electronic 5:59 March 28 , 2011",,Zedd - Autonomy,,$ 0.99,( C ) 2014 Wolf Tone Limited,,,1,293
66,17350,"ICE ( Kaskades ICE Mix ) Kaskade Dance & Electronic , House $ 1.29 2012 Coastal Entertainment 4:30",,Fire & Ice,,,,,"July 23 , 2013",1,294
134,54794,"Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012",,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",,,3:52,,1,295
236,34000,Repeat ( Feat . Jessie J ) $ 1.29 2009 Andy Henningsen,David Guetta,Nothing But The Beat [ Clean ],Dance & Electronic,,,3:26,"August 26 , 2011",1,296
246,28157,"Firecracker ( Live in Amsterdam ) Ryan Adams Folk , Rock 3:17",,Live After Deaf ( Amsterdam ),,$ 0.99,2012 PAXAM RECORDS,,"July 2 , 2012",1,297
16,27814,"Lights ( Shook Remix ) Ellie Goulding Lights ( The Remixes Part 1 ) Pop 3:49 May 23 , 2011",,,,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),,,1,298
125,18442,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) Free the Universe Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:19",Major Lazer,,,,,,"April 16 , 2013",1,299
118,49156,"Alejandro ( The Sound of Arrows Remix ) Lady Gaga Pop ( C ) 2010 Interscope 3:57 August 3 , 2010",,The Remix,,$ 1.29,,,,1,300
94,40476,"Help Me Lose My Mind [ feat . London Grammar ] Disclosure Electronica , Dance & Electronic $ 1.29",,Settle,,,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:05,"June 11 , 2013",1,301
268,35883,"Be Together ( feat . Wild Belle ) Major Lazer Peace Is The Mission [ Explicit ] $ 1.29 2015 Mad Decent June 1 , 2015",,,Dance & Electronic,,,3:53,,1,302
57,37085,"Pray to God ( R3hab Remix ) Pray to God ( Remixes ) $ 1.29 September 25 , 2015",Calvin Harris feat . HAIM,,Dance & Electronic,,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:31,,1,303
152,47894,"The High Fells ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] $ 1.29 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. December 10 , 2013",Howard Shore,,Soundtracks,,,3:38,,1,304
160,43866,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Jason Derulo,Talk Dirty [ Clean ],,$ 1.29,2014 Warner Bros. . Records Inc.,,,1,305
13,28308,16 Days ( Live in Glasgow ) $ 0.99 2012 PAXAM RECORDS 4:31,Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",,,,"July 2 , 2012",1,306
143,41979,"Long Live Taylor Swift Speak Now Country , Country Rock , Pop , Rock $ 1.29 October 25 , 2010",,,,,"( C ) 2010 Big Machine Records , LLC .",5:17,,1,307
54,20081,"Days Go By Keith Urban Greatest Hits - 18 Kids $ 1.29 å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash 3:49",,,Country,,,,"November 20 , 2007",1,308
175,30322,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,Flo Rida,,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,,3:59,"March 18 , 2008",1,309
11,28191,Dear Chicago ( Live in Stockholm ) Live After Deaf ( Collection ) 2012 PAXAM RECORDS,Ryan Adams,,"Folk , Rock",$ 0.99,,2:29,"July 2 , 2012",1,310
93,22907,"Love Me ( Album Version ( Explicit ) ) [ feat . Drake ] [ Explicit ] Lil Wayne I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] $ 1.29 2005 Secretly Canadian 4:15 March 26 , 2013",,,Rap & Hip-Hop,,,,,1,311
172,34348,It 's Nothin ( feat . 2 Chainz ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop,Wiz Khalifa,,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:47,"December 4 , 2012",1,312
215,41114,Febreze ( feat . 2 Chainz ) [ Explicit ],"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:34,"February 24 , 2015",1,313
188,33133,"Rather Be ( feat . Jess Glynne ) Electronica , Dance & Electronic $ 1.29 ( C ) 2005 Rebel Records Llc 3:47 June 2 , 2014",Clean Bandit,New Eyes,,,,,,1,314
23,37611,"Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] Snoop Dogg R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) Gangsta & Hardcore , Rap & Hip-Hop ( C ) 2004 Geffen Records November 16 , 2004",,,,$ 0.99,,3:08,,1,315
59,44223,"Gim me Something Good ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ten Songs From Live At Carnegie Hall [ Explicit ] Rock 6:36 June 9 , 2015",Ryan Adams,,,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,,1,316
90,40156,"All I Ask Of You ( Feat . Penny ) Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep ( c ) 2013 Digitop Ltd 5:40 December 21 , 2010",Skrillex,,,$ 1.29,,,,1,317
113,21803,First 3:20,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,,"October 21 , 2014",1,318
217,22289,"Pardon Me [ feat . Tanika ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 2:50 May 6 , 2014",,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,,,,,1,319
222,34952,When Love Takes Over ( Feat . Kelly Rowland ) [ Explicit ] David Guetta One More Love [ Explicit ] $ 1.29 3:11,,,Dance & Electronic,,"( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC",,"November 24 , 2010",1,320
46,40496,"Defeated No More [ feat . Edward Macfarlane ] Settle Electronica , Dance & Electronic June 11 , 2013",Disclosure,,,$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",6:07,,1,321
256,13586,"Platinum ( ( Feat . R. Kelly ) [ Edited ] ) Doggumentary [ Edited ] Rap & Hip-Hop , West Coast 4:29",Snoop Dogg,,,$ 1.29,"( C ) 2011 Capitol Records , LLC",,"March 29 , 2011",1,322
151,30346,"Money Right ( feat . Rick Ross & Brisco ) [ Explicit ] Rap & Hip-Hop March 17 , 2008",Flo Rida,Mail On Sunday [ Explicit ],,$ 1.29,2013 Warner Bros. . Records Inc.,3:17,,1,323
267,50547,"Burning Down The House ( Live ) Walk the Moon Tightrope EP Alternative Rock $ 1.29 ( C ) 2012 The Weeknd XO , Inc.",,,,,,3:51,"January 18 , 2013",1,324
45,52852,"Crack In the Pearl Uptown Special [ Clean ] January 13 , 2015",Mark Ronson,,Pop,$ 1.29,2015 Real Sounds,2:25,,1,325
254,44877,"The A Team Ed Sheeran The A Team ( EP ) 4:18 December 6 , 2011",,,Pop,$ 1.29,Sam Hunt & David Kilgour / Bandit King Records,,,1,326
173,40473,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",,Settle,,,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",,,1,327
40,27515,Left Out [ Demo ] Shinedown 2015 Mad Decent,,Leave A Whisper ( Deluxe ),Rock,$ 1.29,,3:36,"May 27 , 2003",1,328
159,33113,"Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",Justin Bieber,Never Say Never - The Remixes,,,,3:48,,1,329
145,19176,Break Free [ feat . Zedd ] Major Lazer Get It : Hip-Hop & Pop for Now [ Explicit ] Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:34,,,,,,,,1,330
33,47840,"Neon Cathedral ( feat . Allen Stone ) Macklemore & Ryan Lewis The Heist [ Explicit ] Rap & Hip-Hop 2014 Selena Garcia & Steven Gomez October 9 , 2012",,,,$ 1.29,,4:34,,1,331
82,8057,"Bounce ( Fly Eye Club Mix ) Dance & Electronic 6:06 February 5 , 2013",Calvin Harris Feat . Kelis,Bounce,,$ 1.29,2015 Bill Maki,,,1,332
20,19800,Good For You ( Yellow Claw & Cesqeaux Remix ) [ feat . A$ AP Rocky ] Pop $ 1.29,Selena Gomez,Good For You ( Remixes ),,,( C ) 2015 Interscope Records,3:01,"September 4 , 2015",1,333
221,52937,Fake $ 1.29,Shinedown,Us And Them,Rock,,2015 Real Sounds,4:01,"October 4 , 2005",1,334
233,44693,Show Me A Good Time ( Explicit ) Rap & Hip-Hop $ 1.29 3:30,Drake,Thank Me Later ( Explicit Version ) [ Explicit ],,,( C ) 2010 Young Money Entertainment/Cash Money Records,,"June 15 , 2010",1,335
0,51560,Transmission [ feat . X Ambassadors ] Dance & Electronic $ 1.29 ( C ) 2015 Interscope Records 4:02,Zedd,True Colors,,,,,"May 18 , 2015",1,336
176,51576,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015",1,337
242,40159,Scary Monsters And Nice Sprites ( Noisa Remix ) $ 1.29 ( c ) 2013 Digitop Ltd,Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",,,3:24,"December 21 , 2010",1,338
77,34349,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] December 4 , 2012",Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:31,,1,339
49,10527,"Clarity ( Zedd Union Mix ) [ feat . Foxes ] Zedd Clarity ( Remixes ) Dance & Electronic $ 1.29 3:28 February 12 , 2013",,,,,( C ) 2013 Interscope Records,,,1,340
218,34341,"Bluffin ( feat . Berner ) [ Explicit ] O.N.I.F.C. [ Explicit ] $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",Wiz Khalifa,,Rap & Hip-Hop,,,5:32,,1,341
122,42034,Spectrum ( Arty Remix ) [ feat . Matthew Koma ] Spectrum EP Dance & Electronic 6:05,Zedd,,,$ 1.29,( C ) 2012 Interscope Records,,"July 31 , 2012",1,342
85,32665,"Baby ( Acoustic Version ) ( C ) 2011 The Island Def Jam Music Group February 8 , 2011",Justin Bieber,My Worlds Acoustic [ + Video ] [ + Digital Booklet ],Pop,$ 1.29,,3:35,,1,343
202,34093,All Me [ feat . 2 Chainz ] [ Explicit ] Drake Nothing Was The Same ( Deluxe ) [ Explicit ] $ 1.29,,,Rap & Hip-Hop,,( C ) 2013 Cash Money Records Inc.,4:30,"September 24 , 2013",1,344
193,54337,"Where Are ÌÏ Now ( with Justin Bieber ) [ Marshmello Remix ] Skrillex & Diplo Where Are ÌÏ Now ( with Justin Bieber ) [ Remixes ] June 16 , 2015",,,Dance & Electronic,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:26,,1,345
51,17651,I 'm Good [ Explicit ] Wiz Khalifa Flight School [ Explicit ] 2013 Mad Decent 2:32,,,Rap & Hip-Hop,$ 0.99,,,"April 17 , 2009",1,346
155,34919,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",,,,,,,,1,347
244,36673,"This Time Play On Country $ 1.29 November 3 , 2009",Carrie Underwood,,,,"( P ) 2009 19 Recordings Limited , under exclusive license to Arista Nashville",3:52,,1,348
28,43679,The Real Her [ feat . Andre 3000 ] [ Explicit ] Rap & Hip-Hop $ 1.29 ( C ) 2012 Cash Money Records Inc.,Drake,Take Care ( Deluxe Edition ) [ Explicit ],,,,5:21,"March 20 , 2012",1,349
168,22292,"So Strong [ feat . Chasing Grace ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] 3:36 May 6 , 2014",,,Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,1,350
266,22500,"How Deep Is Your Love ( Disciples & Unorthodox Remix ) Calvin Harris & Disciples Dance & Electronic ( C ) 2015 Island Records , a division of Universal Music Operations Limited 6:04",,How Deep Is Your Love ( Remixes ),,$ 1.29,,,"August 7 , 2015",1,351
108,37223,Been About Money ( Album Version ( Edited ) ) Rap & Hip-Hop $ 0.99 ( C ) 2009 Cash Money Records Inc.,Birdman,Pricele $ $ ( Edited Version ),,,,4:12,"November 23 , 2009",1,352
220,36955,Drunk in Love [ Explicit ] 5:23,David Guetta,Pop for Your Weekend [ Explicit ],"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,,,1,353
250,44061,"How You Get The Girl ( Karaoke Version ) Taylor Swift Pop ( C ) 2014 Big Machine Records , LLC March 3 , 2015",,Taylor Swift Karaoke : 1989,,$ 1.29,,4:05,,1,354
191,19790,"Good Feeling ( Jaywalker Remix ) Dance & Electronic ( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM November 15 , 2011",Flo Rida,Good Feeling ( Remixes ),,$ 1.29,,4:51,,1,355
124,22498,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015",Calvin Harris & Disciples,,,,,,,1,356
271,29264,Te Busque ( Full Spanish Version ) [ feat . Juanes ] Nelly Furtado Loose ( US version ) Pop 3:38,,,,$ 1.29,( C ) 2006 Geffen Records,,"June 20 , 2006",1,357
101,37081,"Powerful ( Michael Calfan Remix ) [ feat . Ellie Goulding ] Powerful ( Remixes ) ( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States 5:27 September 11 , 2015",Major Lazer,,"Electronica , Dance & Electronic",$ 1.29,,,,1,358
29,17169,"My Way ( feat . Monty ) [ Explicit ] Fetty Wap Fetty Wap ( Deluxe ) [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:33",,,,$ 1.29,,,"September 25 , 2015",1,359
181,41583,Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,,,,,,8:09,"April 18 , 2011",1,360
26,15256,"El PerdÌ_n ( Gregor Salto Remix ) Nicky Jam & Enrique Iglesias 2015 Real Sounds July 1 , 2015",,El PerdÌ_n ( The Remixes ),"International , Latin Music , Latin Hip-Hop",$ 1.29,,4:09,,1,361
227,47807,Neon Cathedral ( feat . Allen Stone ) Macklemore & Ryan Lewis The Heist [ Clean ] 4:33,,,Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,,"October 9 , 2012",1,362
149,13612,"This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ] Doggumentary [ Explicit ] ( C ) 2011 Capitol Records , LLC 3:43",Snoop Dogg,,"Rap & Hip-Hop , West Coast",$ 1.29,,,"March 29 , 2011",1,363
142,47246,Just Dance [ feat . Colby O'Donis ] Lady Gaga The Fame Monster ( Deluxe ) $ 0.99,,,Pop,,( C ) 2009 Interscope Records,4:01,"November 23 , 2009",1,364
158,53030,Moving Day ( Interlude ) X Ambassadors VHS [ Explicit ] $ 1.29 0:19,,,Alternative Rock,,( C ) 2015 KIDinaKORNER/Interscope Records,,"June 30 , 2015",1,365
198,22499,How Deep Is Your Love ( Chris Lake Remix ) Calvin Harris & Disciples $ 1.29 5:06,,How Deep Is Your Love ( Remixes ),Dance & Electronic,,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",,"August 7 , 2015",1,366
72,31068,"Little Black Dress Midnight Memories ( Deluxe ) Pop $ 1.29 November 25 , 2013",One Direction,,,,"( C ) 2014 Disney Enterprises , Inc.",2:37,,1,367
68,37649,"Shone [ Feat . Pleasure P ] R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] ( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Flo Rida,,Rap & Hip-Hop,$ 1.29,,4:13,"March 30 , 2009",1,368
192,1872,You ( + Wiley ) Ed Sheeran 5 Pop,,,,$ 1.29,Dub Police Records,3:21,"June 23 , 2014",1,369
170,34019,I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic $ 1.29 3:29,,,,,2009 Andy Henningsen,,"August 26 , 2011",1,370
231,37616,"No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ] R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) Gangsta & Hardcore , Rap & Hip-Hop $ 0.99 ( C ) 2004 Geffen Records 4:41",Snoop Dogg,,,,,,"November 16 , 2004",1,371
184,27527,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",Shinedown,,,$ 1.29,,,,1,372
270,7926,"Electric Chapel ( Two Door Cinema Club Remix ) Lady Gaga ( C ) 2011 Interscope Records 3:59 November 21 , 2011",,Born This Way - The Remix,Pop,$ 1.29,,,,1,373
