index,id,title,authors,venue,year,source,entity_id
2195,44,emc information sharing : direct access to mvs data from unix and nt,walt kohler,international conference on management of data,1999,1,2072
2377,2432,xml repository and active views demonstration,"bruno tessier , amélie marian , brendan hills , sophie cluet , jean-claude mamou , bernd amann , anne-marie vercoustre , frédéric hubert , vincent aguilera , laurent mignet , serge abiteboul , sébastien ailleret , tova milo , cassio souza dos santos",vldb,1999,0,2073
2196,805,xml repository and active views demonstration,"serge abiteboul , vincent aguilera , s &#233; bastien ailleret , bernd amann , sophie cluet , brendan hills , fr &#233; d &#233; ric hubert , jean-claude mamou , am &#233; lie marian , laurent mignet , tova milo , cassio souza dos santos , bruno tessier , anne-marie vercoustre",very large data bases,1999,1,2073
1045,1123,a probabilistic relational model and algebra,"debabrata dey , sumit sarkar",acm trans . database syst .,1996,0,2074
1026,1949,a probabilistic relational model and algebra,"debabrata dey , sumit sarkar",acm transactions on database systems ( tods ),1996,1,2074
1296,1295,a complete temporal relational algebra,"debabrata dey , veda c. storey , terence m. barron",vldb j.,1996,0,2075
1027,1206,a complete temporal relational algebra,"debabrata dey , terence m. barron , veda c. storey",the vldb journal -- the international journal on very large data bases,1996,1,2075
2074,2056,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan , rajeev motwani",vldb,1994,0,2076
715,2209,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan , rajeev motwani",very large data bases,1994,1,2076
2378,837,a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995,0,2077
2197,1584,a general solution of the n-dimensional b-tree problem,michael freeston,international conference on management of data,1995,1,2077
2379,167,the impress ddt : a database design toolbox based on a formal specification language,"jacek skowronek , maurice van keulen , jan flokstra",sigmod conference,1994,0,2078
2198,1670,the impress ddt : a database design toolbox based on a formal specification language,"jan flokstra , maurice van keulen , jacek skowronek",international conference on management of data,1994,1,2078
1843,1085,agora : living with xml and relational,"daniela florescu , donald kossmann , dan olteanu , ioana manolescu , florian xhumari",vldb,2000,0,2079
1711,892,agora : living with xml and relational,"ioana manolescu , daniela florescu , donald kossmann , florian xhumari , dan olteanu",very large data bases,2000,1,2079
2380,2374,the garlic project,"manish arya , mary tork roth , laura m. haas , joachim thomas ii , michael j. carey , edward l. wimmers , peter m. schwarz , william f. cody , ronald fagin",sigmod conference,1996,0,2080
1607,234,the garlic project,"m. tork roth , m. arya , l. haas , m. carey , w. cody , r. fagin , p. schwarz , j. thomas , e. wimmers",international conference on management of data,1996,1,2080
2381,2090,data bubbles : quality preserving performance boosting for hierarchical clustering,"jörg sander , hans-peter kriegel , peer kröger , markus m. breunig",sigmod conference,2001,0,2081
1168,289,data bubbles : quality preserving performance boosting for hierarchical clustering,"markus m. breunig , hans-peter kriegel , peer kr &#246; ger , j &#246; rg sander",international conference on management of data,2001,1,2081
2382,2200,to weave the web,"paolo merialdo , giansalvatore mecca , paolo atzeni",vldb,1997,0,2082
2199,946,to weave the web,"paolo atzeni , giansalvatore mecca , paolo merialdo",very large data bases,1997,1,2082
703,246,the lotus notes storage system,kenneth moore,sigmod conference,1995,0,2083
409,1497,the lotus notes storage system,kenneth moore,international conference on management of data,1995,1,2083
2186,678,the montage extensible datablade achitecture,michael ubell,sigmod conference,1994,0,2084
1642,1629,the montage extensible datablade architecture,michael ubell,international conference on management of data,1994,1,2084
2383,1199,lots o ' ticks : real-time high performance time series queries on billions of trades and quotes,"arthur t. whitney , dennis shasha",sigmod conference,2001,0,2085
2200,359,lots o'ticks : real time high performance time series queries on billions of trades and quotes,"arthur whitney , dennis shasha",international conference on management of data,2001,1,2085
2384,1478,"db2 common server : technology , progress , & directions",bruce g. lindsay,vldb,1995,0,2086
2201,1457,"db2 common server : technology , progress , & ; directions",bruce g. lindsay,very large data bases,1995,1,2086
210,665,"watermarking relational data : framework , algorithms and analysis","peter j. haas , rakesh agrawal , jerry kiernan",vldb j.,2003,0,2087
248,2264,"watermarking relational data : framework , algorithms and analysis","rakesh agrawal , peter j. haas , jerry kiernan",the vldb journal -- the international journal on very large data bases,2003,1,2087
2386,603,discovering all most specific sentences,"sanjeev saluja , hannu toivonen , roni khardon , heikki mannila , ram sewak sharm , dimitrios gunopulos",acm trans . database syst .,2003,0,2088
2203,2072,discovering all most specific sentences,"dimitrios gunopulos , roni khardon , heikki mannila , sanjeev saluja , hannu toivonen , ram sewak sharma",acm transactions on database systems ( tods ),2003,1,2088
1753,1902,data integration in the large : the challenge of reuse,"leonard j. seligman , arnon rosenthal",vldb,1994,0,2089
1503,2231,data integration in the large : the challenge of reuse,"arnon rosenthal , leonard j. seligman",very large data bases,1994,1,2089
2387,504,decision tables : scalable classification exploring rdbms capabilities,"hongyan liu , hongjun lu",vldb,2000,0,2090
2204,871,decision tables : scalable classification exploring rdbms capabilities,"hongjun lu , hongyan liu",very large data bases,2000,1,2090
2388,2479,flexible and scalable digital library search,"peter m. g. apers , milan petkovic , roelof van zwol , menzo windhouwer , henk ernst blok , martin l. kersten , willem jonker",vldb,2001,0,2091
2205,1285,flexible and scalable digital library search,"henk ernst blok , menzo windhouwer , roelof van zwol , milan petkovic , peter m. g. apers , martin l. kersten , willem jonker",very large data bases,2001,1,2091
1198,1889,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"stephen blott , roger weber , hans-jörg schek",vldb,1998,0,2092
1077,996,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"roger weber , hans-j &#246; rg schek , stephen blott",very large data bases,1998,1,2092
748,2328,tools and transformations - rigorous and otherwise - for practical database design,"david s. reiner , arnon rosenthal",acm trans . database syst .,1994,0,2093
1108,1303,tools and transformations-rigorous and otherwise-for practical database design,"arnon rosenthal , david reiner",acm transactions on database systems ( tods ),1994,1,2093
2106,2217,object-oriented features of db2 client/server,hamid pirahesh,sigmod conference,1994,0,2094
279,1628,object-oriented features of db2 client/server,hamid pirahesh,international conference on management of data,1994,1,2094
2389,1383,from browsing to interacting : dbms support for responive websites ( abstract ),raghu ramakrishnan,sigmod conference,2000,0,2095
2206,394,from browsing to interacting : dbms support for responsive websites,raghu ramakrishnan,international conference on management of data,2000,1,2095
313,954,"high-performance and scalability through application tier,in-memory data management",?,vldb,2000,0,2096
1162,884,"high-performance and scalability through application tier,in-memory data management",,very large data bases,2000,1,2096
1200,2493,"the new locking , logging , and recovery architecture of microsoft sql server 7.0",david campbell,vldb,1999,0,2097
2207,787,"the new locking , logging , and recovery architecture of microsoft sql server 7.0",david campbell,very large data bases,1999,1,2097
273,1997,performance of future database systems : bottlenecks and bonananzas,chaitanya k. baru,vldb,1996,0,2098
341,1066,performance of future database systems : bottlenecks and bonananzas,chaitanya k. baru,very large data bases,1996,1,2098
2391,1341,v-trees - a storage method for long vector data,"maurício r. mediano , marcelo dreux , marco a. casanova",vldb,1994,0,2099
2208,2199,v-trees - a storage method for long vector data,"maur &#236; cio r. mediano , marco a. casanova , marcelo dreux",very large data bases,1994,1,2099
2392,1058,in-memory data management for consumer transactions the times-ten approach,times-ten team,sigmod conference,1999,0,2100
1251,43,in-memory data management for consumer transactions the timesten approach,corporate timesten team,international conference on management of data,1999,1,2100
465,753,efficient filtering of xml documents with xpath expressions,"rajeev rastogi , pascal felber , chee yong chan , minos n. garofalakis",vldb j.,2002,0,2101
610,1229,efficient filtering of xml documents with xpath expressions,"c.-y . chan , p. felber , m. garofalakis , r. rastogi",the vldb journal -- the international journal on very large data bases,2002,1,2101
2144,1807,querying shapes of histories,"mohamed zaït , giuseppe psaila , edward l. wimmers , rakesh agrawal",vldb,1995,0,2102
1346,1453,querying shapes of histories,"rakesh agrawal , giuseppe psaila , edward l. wimmers , mohamed za &#239; t",very large data bases,1995,1,2102
2393,2408,public : a decision tree classifier that integrates building and pruning,"kyuseok shim , rajeev rastogi",vldb,1998,0,2103
2209,1007,public : a decision tree classifier that integrates building and pruning,"rajeev rastogi , kyuseok shim",very large data bases,1998,1,2103
2394,564,an early look at xquery,"andrew eisenberg , jim melton",sigmod record,2002,0,2104
2210,897,an early look at xquery,"andrew eisenberg , jim melton",acm sigmod record,2002,1,2104
1277,2542,parallelising oodbms traversals : a performance evaluation,"jeffrey f. naughton , john c. shafer , david j. dewitt , shivakumar venkataraman",vldb j.,1996,0,2105
1268,1212,parallelizing oodbms traversals : a performance evaluation,"david j. de witt , jeffrey f. naughton , john c. shafer , shivakumar venkataraman",the vldb journal -- the international journal on very large data bases,1996,1,2105
2395,2263,supporting procedural constructs in sql compilers,nelson mendonça mattos,vldb,1996,0,2106
2211,1140,supporting procedural constructs in sql compilers,nelson mendon &#231; a mattos,very large data bases,1996,1,2106
1401,2238,fault tolerant design of multimedia servers,"richard r. muntz , leana golubchik , steven berson",sigmod conference,1995,0,2107
1211,1502,fault tolerant design of multimedia servers,"steven berson , leana golubchik , richard r. muntz",international conference on management of data,1995,1,2107
2396,435,what can hierarchies do for data warehouses ?,"laks v. s. lakshmanan , h. v. jagadish , divesh srivastava",vldb,1999,0,2108
2212,840,what can hierarchies do for data warehouses ?,"h. v. jagadish , laks v. s. lakshmanan , divesh srivastava",very large data bases,1999,1,2108
2397,2006,on multi-resolution document transmission in mobile web,"stanley m. t. yau , antonio si , dennis mcleod , hong va leong",sigmod record,1999,0,2109
2213,89,on mutli-resolution document transmission in mobile web,"stanley m. t. yau , hong va leong , dennis mcleod , antonio si",acm sigmod record,1999,1,2109
1322,349,data compression support in databases,"david wilhite , balakrishna r. iyer",vldb,1994,0,2110
711,2241,data compression support in databases,"balakrishna r. iyer , david wilhite",very large data bases,1994,1,2110
2398,785,analyzing quantitative databases : image is everything,"reuven kashi , nathan s. netanyahu , amihood amir",vldb,2001,0,2111
2214,1329,analyzing quantitative databases : image is everything,"amihood amir , reuven kashi , nathan s. netanyahu",very large data bases,2001,1,2111
2399,751,algebraic change propagation for semijoin and outerjoin queries,"timothy griffin , bharat kumar",sigmod record,1998,0,2112
1868,236,algebraic change propagation for semijoin and outerjoin queries,"timothy griffin , bharat kumar",acm sigmod record,1998,1,2112
790,1954,warlock : a data allocation tool for parallel warehouses,"thomas stöhr , erhard rahm",vldb,2001,0,2113
2018,1323,warlock : a data allocation tool for parallel warehouses,"thomas st &#246; hr , erhard rahm",very large data bases,2001,1,2113
2400,2482,self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2000,0,2114
2215,387,self-organizing data sharing communities with sagres,"zachary ives , alon levy , jayant madhavan , rachel pottinger , stefan saroiu , igor tatarinov , shiori betzler , qiong chen , ewa jaslikowska , jing su , wai tak theodora yeung",international conference on management of data,2000,1,2114
2401,375,practical predicate placement,joseph m. hellerstein,sigmod conference,1994,0,2115
2216,1635,practical predicate placement,joseph m. hellerstein,international conference on management of data,1994,1,2115
642,1946,"title , preface to the special issue on persistent object systems",?,vldb j.,1995,0,2116
308,2145,special issue on persistent object systems,,the vldb journal -- the international journal on very large data bases,1995,1,2116
2402,1810,hyper-programming in java,"graham n. c. kirby , ronald morrison , evangelos zirintsis",vldb,1999,0,2117
2217,1069,hyper-programming in java,"evangelos zirintsis , graham n. c. kirby , ronald morrison",very large data bases,1999,1,2117
2404,88,why i like working in academia,richard t. snodgrass,sigmod record,2002,0,2118
2218,652,why i like working in academia,richard thomas snodgrass,acm sigmod record,2002,1,2118
2405,2507,conceptual model of web service reputation,"munindar p. singh , e. michael maximilien",sigmod record,2002,0,2119
2219,621,conceptual model of web service reputation,"e. michael maximilien , munindar p. singh",acm sigmod record,2002,1,2119
2282,2614,chair 's message,richard t. snodgrass,sigmod record,2001,0,2120
1163,2601,reminiscences on influential papers,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",sigmod record,2002,0,2121
1176,131,reminiscences an influential papers,"jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",sigmod record,2003,0,2122
634,1903,orientstore : a schema based native xml storage system,"jing an , mong-li lee , daofeng luo , xiaofeng meng",vldb,2003,0,2123
1065,1078,joining ranked inputs in practice,"walid g. aref , ihab f. ilyas , ahmed k. elmagarmid",vldb,2002,0,2124
2229,839,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1998,0,2125
1686,480,plan selection based on query clustering,"antara ghosh , vibhuti s. sengar , jayant r. haritsa , jignashu parikh",vldb,2002,0,2126
2228,2511,re-tree : an efficient index structure for regular expressions,"chee yong chan , minos n. garofalakis , rajeev rastogi",vldb j.,2003,0,2127
918,964,generic database cost models for hierarchical memory systems,"peter a. boncz , martin l. kersten , stefan manegold",vldb,2002,0,2128
996,1934,the zero-delay data warehouse : mobilizing heterogeneous databases,eva kühn,vldb,2003,0,2129
1123,2170,optimizing view queries in rolex to support navigable result trees,"pradeep shenoy , philip bohannon , p. p. s. narayan , henry f. korth , sumit ganguly",vldb,2002,0,2130
1173,968,reminiscences on influential papers,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",sigmod record,2001,0,2131
2167,2193,a formal perspective on the view selection problem,"dan suciu , rada chirkova , alon y. halevy",vldb,2001,0,2132
784,1152,protdb : probabilistic data in xml,"andrew nierman , h. v. jagadish",vldb,2002,0,2133
31,1626,view invalidation for dynamic content caching in multitiered architectures,"k. selçuk candan , wang-pin hsiung , oliver po , divyakant agrawal , wen-syan li",vldb,2002,0,2134
1253,219,editor 's notes,ling liu,sigmod record,2001,0,2135
2283,311,treasurer 's message,joachim hammer,sigmod record,2001,0,2136
760,181,integrating information for on demand computing,nelson mendonça mattos,vldb,2003,0,2137
532,984,an almost-serial protocol for transaction execution in main-memory database systems,"stephen blott , henry f. korth",vldb,2002,0,2138
2017,2335,streaming queries over streaming data,"michael j. franklin , sirish chandrasekaran",vldb,2002,0,2139
1996,1362,timber : a native xml database,"andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos",vldb j.,2002,0,2140
1341,1427,projecting xml documents,"amélie marian , jérôme siméon",vldb,2003,0,2141
618,1499,report on the semantic web workshop at www 2002,"martin r. frank , natalya fridman noy , steffen staab",sigmod record,2002,0,2142
405,316,banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002,0,2143
947,285,information director 's message,alberto o. mendelzon,sigmod record,1998,0,2144
184,2162,foundations of preferences in database systems,werner kießling,vldb,2002,0,2145
480,187,phoenix project : fault-tolerant applications,"roger s. barga , david b. lomet",sigmod record,2002,0,2146
2300,2070,integrated data management for mobile services in the real world,"igor timko , torben bach pedersen , christian hage , christian s. jensen , laurynas speicys",vldb,2003,0,2147
2403,1434,online dynamic reordering,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb j.,2000,0,2148
2192,1240,addendum to automatic generation of production rules for integrity maintenance,"letizia tanca , stefano paraboschi , piero fraternali , stefano ceri",acm trans . database syst .,1995,0,2149
2020,704,chair 's message,m. tamer özsu,sigmod record,2001,0,2150
804,2384,data stream query processing : a tutorial,"divesh srivastava , nick koudas",vldb,2003,0,2151
585,1735,"preference sql - design , implementation , experiences","gerhard köstler , werner kießling",vldb,2002,0,2152
2366,211,an automated system for web portal personalization,"philip s. yu , charu c. aggarwal",vldb,2002,0,2153
1772,2484,self-serv : a platform for rapid composition of web services in a peer-to-peer environment,"eileen oi-yan mak , quan z. sheng , boualem benatallah , marlon dumas",vldb,2002,0,2154
1263,1940,commercial use of database technology,harald schöning,vldb,2003,0,2155
2243,904,web services ( industrial session ),felipe cabrera,vldb,2003,0,2156
2234,22,a query language for a web-site management system,"dan suciu , daniela florescu , alon y. levy , mary f. fernandez",sigmod record,1997,0,2157
22,833,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003,0,2158
1164,387,reminiscences on influential papers,"kenneth a. ross , kyuseok shim , mary f. fernandez",sigmod record,2002,0,2159
1076,1068,"report on the 10th conference on database systems for business , technology , and the web ( btw 2003 )","erhard rahm , harald schöning , gerhard weikum",sigmod record,2003,0,2160
1171,2391,reminiscences on influential papers,"kenneth a. ross , beng chin ooi , frank neven",sigmod record,2003,0,2161
1367,2250,xpath processing in a nutshell,"reinhard pichler , christoph koch , georg gottlob",sigmod record,2003,0,2162
1162,1160,reminiscences on influential papers,"z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens",sigmod record,1998,0,2163
1165,490,reminiscences on influential papers,"patrick valduriez , serge abiteboul , sophie cluet , kenneth a. ross , raghu ramakrishnan , guy m. lohman , david b. lomet , richard t. snodgrass , gultekin özsoyoglu , michael j. franklin , timos k. sellis",sigmod record,1999,0,2164
1992,2508,tods reviewers,richard t. snodgrass,sigmod record,2003,0,2165
594,981,query processing for high-volume xml message brokering,"michael j. franklin , yanlei diao",vldb,2003,0,2166
1283,1079,complex queries over web repositories,"hector garcia-molina , sriram raghavan",vldb,2003,0,2167
1087,596,the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies,"timos k. sellis , aris tsois",vldb,2003,0,2168
2039,926,an extensible compressor for xml data,"dan suciu , hartmut liefke",sigmod record,2000,0,2169
1421,346,xquec : pushing queries to compressed xml data,"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra d'aguanno",vldb,2003,0,2170
431,2400,an efficient method for performing record deletions and updates using index scans,c. mohan,vldb,2002,0,2171
834,867,extracting and exploiting structure in text search,prabhakar raghavan,sigmod conference,2003,0,2172
575,2395,webdb ' 98 : international workshop on the web and databases,"alberto o. mendelzon , paolo atzeni",sigmod record,1998,0,2173
2246,1705,guest editor 's introduction,asuman dogac,sigmod record,1998,0,2174
1017,1904,reverse nearest neighbor aggregates over data streams,"flip korn , s. muthukrishnan , divesh srivastava",vldb,2002,0,2175
2245,1486,editor 's notes,arie segev,sigmod record,1994,0,2176
296,1287,maintaining data privacy in association rule mining,"shariq rizvi , jayant r. haritsa",vldb,2002,0,2177
2015,74,editor 's notes,ling liu,sigmod record,2002,0,2178
2316,1865,xml schemas in oracle xml db,"sandeepan banerjee , ravi murthy",vldb,2003,0,2179
121,1546,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,0,2180
2000,2346,adaptive index structures,"yufei tao , dimitris papadias",vldb,2002,0,2181
2251,2067,balancing performance and data freshness in web database servers,"nick roussopoulos , alexandros labrinidis",vldb,2003,0,2182
797,895,join synopses for approximate query answering,"swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy",sigmod conference,1999,0,2183
2258,1218,clustering categorical data : an approach based on dynamical systems,"david gibson , jon m. kleinberg , prabhakar raghavan",vldb j.,2000,0,2184
692,1494,"semantic web workshop : models , architectures and management","vassilis christophides , dimitris plexousakis , panos constantopoulos",sigmod record,2001,0,2185
2240,2509,editor 's notes,michael j. franklin,sigmod record,1999,0,2186
1650,571,structural function inlining technique for structurally recursive xml queries,"jun-ki min , chin-wan chung , chang-won park",vldb,2002,0,2187
237,2144,database principles column - introduction,leonid libkin,sigmod record,1999,0,2188
38,1389,tuple routing strategies for distributed eddies,"feng tian , david j. dewitt",vldb,2003,0,2189
1306,1380,book review column,karl aberer,sigmod record,2003,0,2190
1986,1890,"gnatdb : a small-footprint , secure database system",radek vingralek,vldb,2002,0,2191
1233,1673,the denodo data integration platform,"anastasio molano , alberto pan , paula montoto , juan raposo , lucía ardao , manuel álvarez , vicente orjales , ángel viña , justo hidalgo",vldb,2002,0,2192
1978,1752,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb j.,1998,0,2193
1559,2260,hector garcia-molina speaks out,marianne winslett,sigmod record,2002,0,2194
1004,2531,scheduling for shared window joins over data streams,"michael j. franklin , moustafa a. hammad , ahmed k. elmagarmid , walid g. aref",vldb,2003,0,2195
1577,2257,industry perspectives,leonard j. seligman,sigmod record,1997,0,2196
2242,1022,editor 's notes,ling liu,sigmod record,2002,0,2197
1667,263,online dynamic reordering for interactive data processing,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb,1999,0,2198
1049,2196,parametric query optimization for linear and piecewise linear cost functions,"s. sudarshan , arvind hulgeri",vldb,2002,0,2199
1307,1369,call for book reviews,karl aberer,sigmod record,2003,0,2200
595,2308,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,0,2201
1976,1089,optimization of queries with user-defined predicates,"kyuseok shim , surajit chaudhuri",acm trans . database syst .,1999,0,2202
821,1101,approximate frequency counts over data streams,"rajeev motwani , gurmeet singh manku",vldb,2002,0,2203
429,2469,an efficient and resilient approach to filtering and disseminating streaming data,"krithi ramamritham , shyamshankar dharmarajan , shetal shah",vldb,2003,0,2204
205,1583,a system for keyword proximity search on xml databases,"tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava",vldb,2003,0,2205
1248,201,editor 's notes,jennifer widom,sigmod record,1996,0,2206
2250,63,multi-dimensional substring selectivity estimation,"divesh srivastava , olga kapitskaia , raymond t. ng , h. v. jagadish",vldb,1999,0,2207
2047,339,an ultra highly available dbms,"svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen",vldb,2000,0,2208
602,383,avoiding ordering and grouping in query processing,"xiaoyu wang , mitch cherniack",vldb,2003,0,2209
1979,2468,updates for structure indexes,"jeffrey f. naughton , pradeep shenoy , raghav kaushik , philip bohannon",vldb,2002,0,2210
1252,1905,editor 's notes,arie segev,sigmod record,1994,0,2211
779,200,the tpr * - tree : an optimized spatio-temporal access method for predictive queries,"dimitris papadias , jimeng sun , yufei tao",vldb,2003,0,2212
2038,1846,"panel : future directions of database research - the vldb broadening strategy , part 2",michael l. brodie,vldb,2000,0,2213
183,1261,visionary : a next generation visualization system for databases,michael stonebraker,sigmod conference,2003,0,2214
685,2559,privacy-enhanced data management for next-generation e-commerce,"irini fundulaki , daniel f. lieuwen , bharat kumar , richard hull , chris clifton , arnaud sahuguet",vldb,2003,0,2215
2004,2404,a database model for object dynamics,"mike p. papazoglou , bernd j. krämer",vldb j.,1997,0,2216
1078,274,report on the 17th brazilian symposium on database systems ( sbbd 2002 ),"nina edelweiss , ana carolina salgado",sigmod record,2003,0,2217
2266,1727,ptool : a light weight persistent object manager,"david hanley , robert l. grossman , xiao qin",sigmod conference,1995,0,2218
1375,33,data bubbles for non-vector data : speeding-up hierarchical clustering in arbitrary metric spaces,"jörg sander , jianjun zhou",vldb,2003,0,2219
1372,2275,entrans : a system for flexible consistency maintenance in directory applications,"anandi herlekar , atul deopujari , shaymsunder gopale , shridhar shukla , krithi ramamritham",vldb,2002,0,2220
872,517,coarse-grained optimization : techniques for rewriting sql statement sequences,"bernhard mitschang , tobias kraft , holger schwarz , ralf rantzau",vldb,2003,0,2221
2006,76,algebraic query optimisation for database programming languages,"carol small , alexandra poulovassilis",vldb j.,1996,0,2222
548,1071,incremental distance join algorithms for spatial databases,"gísli r. hjaltason , hanan samet",sigmod conference,1998,0,2223
2289,718,approximate query processing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",vldb j.,2001,0,2224
560,160,a database striptease or how to manage your personal databases,"michael j. franklin , surajit chaudhuri , alejandro p. buchmann , gerhard weikum , daniel a. keim , martin l. kersten",vldb,2003,0,2225
612,834,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003,0,2226
936,184,information management challenges from the aerospace industry,suryanarayana m. sripada,vldb,2002,0,2227
427,404,xsb as a deductive database,"terrance swift , konstantinos f. sagonas , david scott warren",sigmod conference,1994,0,2228
1228,629,a nanotechnology-based approach to data storage,"b. gotsmann , a. dholakia , g. cherubini , walter häberle , h. pozidis , michel despont , richard stutz , p. bächtold , c. hagleitner , t. r. albrecht , hugo e. rothuizen , gerd k. binnig , d. jubin , a. pantazi , m. a. lantz , e. eleftheriou , urs dürig , t. loeliger , peter vettiger , d. wiesmann , ute drechsler",vldb,2003,0,2229
2158,1917,business process cockpit,"umeshwar dayal , mehmet sayal , ming-chien shan , fabio casati",vldb,2002,0,2230
809,2157,quiet : continuous query-driven index tuning,"eike schallehn , ingolf geist , kai-uwe sattler",vldb,2003,0,2231
191,885,temporal database bibliography update,"anil kumar , vassilis j. tsotras",sigmod record,1996,0,2232
1146,2127,implementing xquery 1.0 : the galax experience,"gargi sur , mary f. fernandez , amélie marian , jérôme siméon , byron choi",vldb,2003,0,2233
891,865,the sift information dissemination system,"tak w. yan , hector garcia-molina",acm trans . database syst .,1999,0,2234
277,1496,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,0,2235
1177,653,reminiscences on influential papers,"jun rao , kenneth a. ross , johannes gehrke",sigmod record,2003,0,2236
179,1771,watermarking relational databases,"rakesh agrawal , jerry kiernan",vldb,2002,0,2237
439,1605,tabular placement of relational data on mems-based storage devices,"divyakant agrawal , amr el abbadi , hailing yu",vldb,2003,0,2238
633,1454,xmark : a benchmark for xml data management,"martin l. kersten , ralph busse , florian waas , michael j. carey , albrecht schmidt , ioana manolescu",vldb,2002,0,2239
2328,1693,an access control model supporting periodicity constraints and temporal reasoning,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",acm trans . database syst .,1998,0,2240
2385,2434,estimating page fetches for index scans with finite lru buffers,"k. bernhard schiefer , arun n. swami",vldb j.,1995,0,2241
1811,2166,alias : an active learning led interactive deduplication system,"anuradha bhamidipaty , sunita sarawagi , chandra mouli , alok kirpal",vldb,2002,0,2242
1020,645,continuous nearest neighbor search,"dimitris papadias , yufei tao , qiongmao shen",vldb,2002,0,2243
2063,620,a case for dynamic view management,"nick roussopoulos , yannis kotidis",acm trans . database syst .,2001,0,2244
1513,2441,serviceglobe : distributing e-services across the internet,"konrad stocker , alfons kemper , stefan seltzsam , markus keidl",vldb,2002,0,2245
1973,1953,anipqo : almost non-intrusive parametric query optimization for nonlinear cost functions,"arvind hulgeri , s. sudarshan",vldb,2003,0,2246
1532,2594,treasurer 's message,joachim hammer,sigmod record,2000,0,2247
2130,498,david dewitt speaks out,marianne winslett,sigmod record,2002,0,2248
1113,2471,shooting stars in the sky : an online algorithm for skyline queries,"donald kossmann , frank ramsak , steffen rost",vldb,2002,0,2249
2014,416,editor 's notes,michael j. franklin,sigmod record,1998,0,2250
1497,2214,"announcements from nsf , nasa , and elsewhere",xiaolei qian,sigmod record,1994,0,2251
126,545,data placement in shared-nothing parallel database systems,"manish mehta , david j. dewitt",vldb j.,1997,0,2252
1632,779,efficacious data cube exploration by semantic summarization and compression,"jian pei , laks v. s. lakshmanan , yan zhao",vldb,2003,0,2253
1166,1914,reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999,0,2254
1738,1712,the infosleuth project,"marek rusinkiewicz , tomasz ksiezyk , richard s. brice , ray shea , vipul kashyap , andrzej cichocki , mosfeq rashid , c. unnikrishnan , abdelsalam helal , amy unruh , marian h. nodine , jerry fowler , darrell woelk , gale martin , roberto j. bayardo jr. , william bohrer",sigmod conference,1997,0,2255
434,1233,efficient algorithms for processing xpath queries,"reinhard pichler , georg gottlob , christoph koch",vldb,2002,0,2256
1249,1955,editor 's notes,michael j. franklin,sigmod record,1999,0,2257
846,2,incremental maintenance for non-distributive aggregate functions,"themistoklis palpanas , richard sidle , hamid pirahesh , roberta cochrane",vldb,2002,0,2258
198,1788,supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003,0,2259
